,sentence_id,token_id,class,before,after
5535701,422491,1,VERBATIM,Ph,p h
5536029,422512,9,VERBATIM,#,number
5536064,422515,4,VERBATIM,pp,p p
5536085,422517,2,VERBATIM,-,-
5536610,422556,4,VERBATIM,Ph,p h
5537189,422603,13,VERBATIM,pp,p p
5537412,422621,3,VERBATIM,pp,p p
5537884,422659,2,VERBATIM,Ś,Ś
5538069,422671,8,VERBATIM,-,-
5538160,422679,6,VERBATIM,km,k m
5538321,422691,3,VERBATIM,pp,p p
5538535,422709,3,VERBATIM,pp,p p
5538908,422739,6,VERBATIM,&,and
5538984,422746,3,VERBATIM,-,-
5538985,422746,4,VERBATIM,#,number
5539616,422798,2,VERBATIM,-,-
5539663,422800,13,VERBATIM,-,-
5539903,422814,16,VERBATIM,pp,p p
5540695,422876,11,VERBATIM,-,-
5541739,422950,4,VERBATIM,-,-
5542866,423031,2,VERBATIM,&,and
5542921,423036,3,VERBATIM,tv,t v
5543493,423077,9,VERBATIM,&,and
5543578,423082,17,VERBATIM,Ph,p h
5544338,423135,5,VERBATIM,-,-
5544590,423155,5,VERBATIM,-,-
5544599,423156,1,VERBATIM,-,-
5544646,423158,14,VERBATIM,&,and
5544651,423159,2,VERBATIM,&,and
5544667,423160,10,VERBATIM,-,-
5545205,423207,15,VERBATIM,-,-
5545331,423218,1,VERBATIM,&,and
5545431,423226,12,VERBATIM,feet,feet
5545756,423250,7,VERBATIM,-,-
5545991,423270,2,VERBATIM,-,-
5545992,423270,3,VERBATIM,К,К
5545993,423270,4,VERBATIM,у,у
5545994,423270,5,VERBATIM,р,р
5545995,423270,6,VERBATIM,с,с
5545996,423270,7,VERBATIM,л,л
5545997,423270,8,VERBATIM,е,е
5545998,423270,9,VERBATIM,к,к
5545999,423270,10,VERBATIM,ц,ц
5546000,423270,11,VERBATIM,и,и
5546001,423270,12,VERBATIM,й,й
5546002,423270,13,VERBATIM,л,л
5546003,423270,14,VERBATIM,а,а
5546004,423270,15,VERBATIM,т,т
5546005,423270,16,VERBATIM,ы,ы
5546006,423270,17,VERBATIM,ш,ш
5546007,423270,18,VERBATIM,с,с
5546008,423270,19,VERBATIM,к,к
5546009,423270,20,VERBATIM,о,о
5546010,423270,21,VERBATIM,г,г
5546011,423270,22,VERBATIM,о,о
5546012,423270,23,VERBATIM,я,я
5546013,423270,24,VERBATIM,з,з
5546014,423270,25,VERBATIM,ы,ы
5546015,423270,26,VERBATIM,к,к
5546016,423270,27,VERBATIM,а,а
5546162,423281,8,VERBATIM,-,-
5546389,423296,7,VERBATIM,pp,p p
5547155,423356,2,VERBATIM,&,and
5547772,423403,15,VERBATIM,衛,衛
5547773,423403,16,VERBATIM,茲,茲
5547971,423421,6,VERBATIM,pp,p p
5548851,423491,3,VERBATIM,&,and
5549200,423516,8,VERBATIM,-,-
5549473,423537,6,VERBATIM,#,number
5549591,423547,6,VERBATIM,.3.11,dot t h r e e dot o n e o n e
5549997,423580,6,VERBATIM,-,-
5550586,423630,4,VERBATIM,pp,p p
5551290,423681,12,VERBATIM,&,and
5551345,423685,7,VERBATIM,&,and
5551398,423690,3,VERBATIM,.7.5,dot s e v e n dot f i v e
5552188,423750,6,VERBATIM,mp,m p
5552203,423751,7,VERBATIM,-,-
5552518,423777,2,VERBATIM,-,-
5552697,423790,18,VERBATIM,Ph,p h
5552804,423796,9,VERBATIM,pp,p p
5552947,423807,7,VERBATIM,-,-
5553232,423828,3,VERBATIM,pp,p p
5553317,423836,2,VERBATIM,&,and
5553857,423876,4,VERBATIM,Sc,s c
5554262,423907,19,VERBATIM,&,and
5554571,423934,3,VERBATIM,&,and
5554825,423955,1,VERBATIM,&,and
5554907,423960,3,VERBATIM,pp,p p
5554969,423965,3,VERBATIM,pp,p p
5555184,423981,1,VERBATIM,&,and
5555487,424006,12,VERBATIM,&,and
5555554,424011,9,VERBATIM,&,and
5555988,424042,6,VERBATIM,&,and
5556381,424073,8,VERBATIM,&,and
5556410,424076,4,VERBATIM,#,number
5557007,424119,21,VERBATIM,王,王
5557008,424119,22,VERBATIM,天,天
5557009,424119,23,VERBATIM,培,培
5557098,424125,11,VERBATIM,pp,p p
5557160,424129,8,VERBATIM,-,-
5557176,424130,10,VERBATIM,ʀ,ʀ
5557180,424130,14,VERBATIM,rr,r r
5557228,424133,22,VERBATIM,Lt,l t
5557675,424168,14,VERBATIM,守,守
5557676,424168,15,VERBATIM,國,國
5557677,424168,16,VERBATIM,天,天
5557678,424168,17,VERBATIM,王,王
5557764,424175,2,VERBATIM,&,and
5558457,424222,14,VERBATIM,懷,懷
5558458,424222,15,VERBATIM,朔,朔
5558493,424226,2,VERBATIM,_,underscore
5558509,424226,18,VERBATIM,-,-
5558926,424260,0,VERBATIM,Fr,f r
5559344,424295,5,VERBATIM,-,-
5559521,424307,5,VERBATIM,-,-
5560512,424373,10,VERBATIM,&,and
5560627,424380,3,VERBATIM,MSc,m s c
5560634,424380,10,VERBATIM,PhD,p h d
5560660,424382,2,VERBATIM,º,º
5560706,424385,6,VERBATIM,ɪ,ɪ
5560708,424385,8,VERBATIM,ʊ,ʊ
5560710,424385,10,VERBATIM,ˈ,ˈ
5560712,424385,12,VERBATIM,ː,ː
5561412,424433,17,VERBATIM,&,and
5561433,424436,3,VERBATIM,pp,p p
5561567,424447,1,VERBATIM,&,and
5561692,424457,12,VERBATIM,-,-
5562220,424496,8,VERBATIM,-,-
5562285,424499,2,VERBATIM,#,number
5562585,424521,12,VERBATIM,խ,խ
5562586,424521,13,VERBATIM,ա,ա
5562587,424521,14,VERBATIM,շ,շ
5562588,424521,15,VERBATIM,ե,ե
5562589,424521,16,VERBATIM,լ,լ
5562970,424550,7,VERBATIM,&,and
5563155,424567,4,VERBATIM,Fr,f r
5564011,424635,5,VERBATIM,Π,pi
5564012,424635,6,VERBATIM,ε,epsilon
5564013,424635,7,VERBATIM,ρ,rho
5564014,424635,8,VERBATIM,ι,iota
5564015,424635,9,VERBATIM,κ,kappa
5564016,424635,10,VERBATIM,λ,lambda
5564017,424635,11,VERBATIM,η,eta
5564018,424635,12,VERBATIM,ς,sigma
5564019,424635,13,VERBATIM,Ι,iota
5564981,424711,8,VERBATIM,#,hash
5565758,424770,2,VERBATIM,pp,p p
5565998,424786,5,VERBATIM,&,and
5566152,424800,4,VERBATIM,pp,p p
5567798,424925,7,VERBATIM,&,and
5567878,424930,17,VERBATIM,&,and
5568597,424989,5,VERBATIM,-,-
5569278,425040,17,VERBATIM,-,-
5569606,425064,6,VERBATIM,.3.0,dot t h r e e dot o
5569695,425072,10,VERBATIM,pg,p g
5571181,425188,2,VERBATIM,-,-
5571365,425201,11,VERBATIM,&,and
5571929,425244,20,VERBATIM,pp,p p
5571997,425250,1,VERBATIM,&,and
5572148,425264,1,VERBATIM,&,and
5572178,425268,6,VERBATIM,-,-
5572826,425319,4,VERBATIM,pp,p p
5573216,425351,10,VERBATIM,右,右
5573217,425351,11,VERBATIM,将,将
5573218,425351,12,VERBATIM,军,军
5573281,425358,1,VERBATIM,&,and
5573722,425395,3,VERBATIM,pp,p p
5573889,425406,2,VERBATIM,&,and
5574116,425427,2,VERBATIM,&,and
5574153,425429,5,VERBATIM,姚,姚
5574154,425429,6,VERBATIM,光,光
5574162,425429,14,VERBATIM,高,高
5574163,425429,15,VERBATIM,君,君
5574164,425429,16,VERBATIM,湘,湘
5574462,425448,7,VERBATIM,-,-
5575215,425508,9,VERBATIM,&,and
5575292,425514,6,VERBATIM,&,and
5575467,425525,5,VERBATIM,&,and
5575823,425554,10,VERBATIM,pp,p p
5576679,425619,13,VERBATIM,-,-
5576950,425640,20,VERBATIM,florida,florida
5577082,425651,7,VERBATIM,-,-
5577083,425651,8,VERBATIM,cr,c r
5577093,425652,4,VERBATIM,-,-
5577244,425663,3,VERBATIM,pp,p p
5577355,425674,3,VERBATIM,pp,p p
5577670,425703,4,VERBATIM,-,-
5577894,425724,2,VERBATIM,-,-
5578256,425748,14,VERBATIM,#,number
5578556,425774,13,VERBATIM,-,-
5578689,425785,4,VERBATIM,-,-
5579018,425811,2,VERBATIM,-,-
5579764,425870,5,VERBATIM,&,and
5580181,425900,6,VERBATIM,-,-
5580184,425900,9,VERBATIM,ssp,s s p
5580443,425919,17,VERBATIM,-,-
5580446,425919,20,VERBATIM,-,-
5580556,425927,4,VERBATIM,pp,p p
5580917,425955,16,VERBATIM,pp,p p
5581682,426013,4,VERBATIM,#,number
5582144,426048,4,VERBATIM,&,and
5582360,426064,3,VERBATIM,&,and
5582402,426066,15,VERBATIM,आ,आ
5582403,426066,16,VERBATIM,स,स
5582404,426066,17,VERBATIM,न,न
5582548,426077,20,VERBATIM,-,-
5582631,426083,5,VERBATIM,-,-
5582677,426087,10,VERBATIM,社,社
5582678,426087,11,VERBATIM,区,区
5582806,426096,13,VERBATIM,pp,p p
5582948,426108,2,VERBATIM,&,and
5583686,426163,3,VERBATIM,pp,p p
5583702,426165,4,VERBATIM,-,-
5583784,426171,12,VERBATIM,Jn,j n
5584139,426196,5,VERBATIM,&,and
5585048,426265,5,VERBATIM,Ft,f t
5585143,426272,2,VERBATIM,仲,仲
5585144,426272,3,VERBATIM,松,松
5585145,426272,4,VERBATIM,弥,弥
5585146,426272,5,VERBATIM,秀,秀
5585151,426272,10,VERBATIM,神,神
5585152,426272,11,VERBATIM,と,と
5585153,426272,12,VERBATIM,村,村
5585293,426282,8,VERBATIM,Md,m d
5585857,426322,13,VERBATIM,-,-
5586269,426356,16,VERBATIM,pp,p p
5586904,426400,11,VERBATIM,-,-
5587044,426411,2,VERBATIM,-,-
5587461,426439,5,VERBATIM,-,-
5587652,426453,11,VERBATIM,益,益
5587653,426453,12,VERBATIM,田,田
5587654,426453,13,VERBATIM,時,時
5587655,426453,14,VERBATIM,貞,貞
5587668,426453,27,VERBATIM,益,益
5587669,426453,28,VERBATIM,田,田
5587670,426453,29,VERBATIM,甚,甚
5587671,426453,30,VERBATIM,兵,兵
5587672,426453,31,VERBATIM,衛,衛
5587981,426478,10,VERBATIM,&,and
5588114,426487,10,VERBATIM,-,-
5588444,426515,12,VERBATIM,龙,龙
5588484,426519,4,VERBATIM,pp,p p
5588504,426521,6,VERBATIM,pp,p p
5588942,426555,9,VERBATIM,&,and
5589122,426569,4,VERBATIM,pr,p r
5589134,426571,2,VERBATIM,-,-
5589668,426612,13,VERBATIM,#,number
5590113,426646,5,VERBATIM,pp,p p
5591373,426741,8,VERBATIM,-,-
5591448,426750,2,VERBATIM,-,-
5591455,426750,9,VERBATIM,-,-
5591470,426752,3,VERBATIM,-,-
5591758,426771,3,VERBATIM,-,-
5591761,426771,6,VERBATIM,-,-
5592136,426800,1,VERBATIM,-,-
5592334,426812,18,VERBATIM,Dfb,d f b
5592902,426852,4,VERBATIM,FTn,f t n
5593095,426867,2,VERBATIM,&,and
5593250,426878,2,VERBATIM,-,-
5593394,426886,10,VERBATIM,-,-
5593948,426927,16,VERBATIM,&,and
5594379,426956,12,VERBATIM,-,-
5594437,426960,16,VERBATIM,-,-
5594992,426999,10,VERBATIM,Sc,s c
5595173,427012,1,VERBATIM,wXw,w x w
5595177,427012,5,VERBATIM,-,-
5595572,427040,17,VERBATIM,Tg,t g
5595573,427040,18,VERBATIM,ϵ,ϵ
5595898,427063,17,VERBATIM,&,and
5595939,427065,12,VERBATIM,Ph,p h
5596385,427102,1,VERBATIM,-,-
5596738,427128,2,VERBATIM,&,and
5597091,427153,4,VERBATIM,-,-
5597096,427153,9,VERBATIM,-,-
5597102,427153,15,VERBATIM,-,-
5597742,427201,1,VERBATIM,&,and
5597836,427208,3,VERBATIM,pp,p p
5598215,427235,6,VERBATIM,Գ,Գ
5598216,427235,7,VERBATIM,ո,ո
5598217,427235,8,VERBATIM,ւ,ւ
5598218,427235,9,VERBATIM,թ,թ
5598219,427235,10,VERBATIM,ա,ա
5598220,427235,11,VERBATIM,ն,ն
5598221,427235,12,VERBATIM,ա,ա
5598222,427235,13,VERBATIM,ս,ս
5598223,427235,14,VERBATIM,ա,ա
5598224,427235,15,VERBATIM,ր,ր
5598272,427239,4,VERBATIM,pp,p p
5598543,427259,13,VERBATIM,Γ,gamma
5598544,427259,14,VERBATIM,ε,epsilon
5598545,427259,15,VERBATIM,ρ,rho
5598546,427259,16,VERBATIM,ρ,rho
5598547,427259,17,VERBATIM,ο,omicron
5598548,427259,18,VERBATIM,ς,sigma
5598637,427266,1,VERBATIM,&,and
5599033,427300,2,VERBATIM,_,underscore
5600489,427417,8,VERBATIM,Lt,l t
5600510,427418,19,VERBATIM,-,-
5600738,427433,18,VERBATIM,&,and
5601664,427497,1,VERBATIM,Ph,p h
5602278,427537,3,VERBATIM,-,-
5602588,427562,2,VERBATIM,-,-
5603281,427611,8,VERBATIM,&,and
5603347,427615,11,VERBATIM,-,-
5603404,427619,1,VERBATIM,&,and
5603590,427632,7,VERBATIM,م,م
5603591,427632,8,VERBATIM,ک,ک
5603592,427632,9,VERBATIM,ر,ر
5603593,427632,10,VERBATIM,ا,ا
5603594,427632,11,VERBATIM,ن,ن
5603595,427632,12,VERBATIM,ی,ی
5603628,427633,17,VERBATIM,pp,p p
5603753,427644,8,VERBATIM,ˈ,ˈ
5603754,427644,9,VERBATIM,ɡ,ɡ
5603756,427644,11,VERBATIM,ᵻ,ᵻ
5603758,427644,13,VERBATIM,ʒ,ʒ
5603767,427644,22,VERBATIM,ɡ,ɡ
5603769,427644,24,VERBATIM,ˈ,ˈ
5603771,427644,26,VERBATIM,ɑ,ɑ
5603772,427644,27,VERBATIM,ː,ː
5603773,427644,28,VERBATIM,ʒ,ʒ
5603803,427646,12,VERBATIM,pp,p p
5603812,427647,7,VERBATIM,-,-
5603819,427647,14,VERBATIM,-,-
5604005,427662,8,VERBATIM,-,-
5604010,427662,13,VERBATIM,-,-
5604071,427667,6,VERBATIM,-,-
5604074,427667,9,VERBATIM,-,-
5604100,427668,9,VERBATIM,-,-
5604148,427672,5,VERBATIM,-,-
5604410,427690,5,VERBATIM,pp,p p
5605443,427763,33,VERBATIM,&,and
5605466,427766,1,VERBATIM,제,제
5605467,427766,2,VERBATIM,시,시
5605468,427766,3,VERBATIM,카,카
5605469,427766,4,VERBATIM,로,로
5605470,427766,5,VERBATIM,맨,맨
5605471,427766,6,VERBATIM,스,스
5605472,427766,7,VERBATIM,타,타
5605473,427766,8,VERBATIM,운,운
5605475,427766,10,VERBATIM,공,공
5605476,427766,11,VERBATIM,개,개
5605478,427766,13,VERBATIM,네,네
5605479,427766,14,VERBATIM,티,티
5605480,427766,15,VERBATIM,즌,즌
5605482,427766,17,VERBATIM,너,너
5605483,427766,18,VERBATIM,무,무
5605484,427766,19,VERBATIM,달,달
5605485,427766,20,VERBATIM,콤,콤
5605486,427766,21,VERBATIM,하,하
5605487,427766,22,VERBATIM,다,다
5605498,427767,3,VERBATIM,&,and
5605547,427771,4,VERBATIM,&,and
5605831,427793,5,VERBATIM,-,-
5606511,427846,1,VERBATIM,&,and
5606539,427848,5,VERBATIM,pp,p p
5607416,427916,17,VERBATIM,-,-
5607625,427934,6,VERBATIM,&,and
5608720,428024,7,VERBATIM,-,-
5609064,428054,2,VERBATIM,ル,ル
5609065,428054,3,VERBATIM,キ,キ
5609066,428054,4,VERBATIM,ア,ア
5609393,428076,2,VERBATIM,ゼ,ゼ
5609394,428076,3,VERBATIM,ロ,ロ
5609395,428076,4,VERBATIM,シ,シ
5609396,428076,5,VERBATIM,ン,ン
5609534,428087,14,VERBATIM,-,-
5609582,428092,9,VERBATIM,-,-
5609608,428093,9,VERBATIM,-,-
5609872,428114,7,VERBATIM,-,-
5610693,428175,2,VERBATIM,-,-
5610738,428178,7,VERBATIM,-,-
5610746,428178,15,VERBATIM,-,-
5611163,428203,20,VERBATIM,Th,t h
5611279,428212,4,VERBATIM,&,and
5612204,428277,4,VERBATIM,-,-
5612698,428308,1,VERBATIM,У,У
5612699,428308,2,VERBATIM,к,к
5612700,428308,3,VERBATIM,а,а
5612701,428308,4,VERBATIM,з,з
5612702,428308,5,VERBATIM,о,о
5612703,428308,6,VERBATIM,н,н
5612704,428308,7,VERBATIM,а,а
5612705,428308,8,VERBATIM,г,г
5612706,428308,9,VERBATIM,р,р
5612707,428308,10,VERBATIM,а,а
5612708,428308,11,VERBATIM,ж,ж
5612709,428308,12,VERBATIM,д,д
5612710,428308,13,VERBATIM,е,е
5612711,428308,14,VERBATIM,н,н
5612712,428308,15,VERBATIM,и,и
5612713,428308,16,VERBATIM,и,и
5612714,428308,17,VERBATIM,о,о
5612715,428308,18,VERBATIM,р,р
5612716,428308,19,VERBATIM,д,д
5612717,428308,20,VERBATIM,е,е
5612718,428308,21,VERBATIM,н,н
5612719,428308,22,VERBATIM,о,о
5612720,428308,23,VERBATIM,м,м
5612721,428308,24,VERBATIM,М,М
5612722,428308,25,VERBATIM,у,у
5612723,428308,26,VERBATIM,ж,ж
5612724,428308,27,VERBATIM,е,е
5612725,428308,28,VERBATIM,с,с
5612726,428308,29,VERBATIM,т,т
5612727,428308,30,VERBATIM,в,в
5612728,428308,31,VERBATIM,а,а
5612729,428308,32,VERBATIM,ж,ж
5612730,428308,33,VERBATIM,у,у
5612731,428308,34,VERBATIM,р,р
5612732,428308,35,VERBATIM,н,н
5612733,428308,36,VERBATIM,а,а
5612734,428308,37,VERBATIM,л,л
5612735,428308,38,VERBATIM,и,и
5612736,428308,39,VERBATIM,с,с
5612737,428308,40,VERBATIM,т,т
5612738,428308,41,VERBATIM,о,о
5612739,428308,42,VERBATIM,в,в
5612740,428308,43,VERBATIM,В,В
5612741,428308,44,VERBATIM,Г,Г
5612742,428308,45,VERBATIM,Т,Т
5612743,428308,46,VERBATIM,Р,Р
5612744,428308,47,VERBATIM,К,К
5612745,428308,48,VERBATIM,А,А
5612746,428308,49,VERBATIM,н,н
5612747,428308,50,VERBATIM,т,т
5612748,428308,51,VERBATIM,о,о
5612749,428308,52,VERBATIM,н,н
5612750,428308,53,VERBATIM,а,а
5612751,428308,54,VERBATIM,В,В
5612752,428308,55,VERBATIM,о,о
5612753,428308,56,VERBATIM,л,л
5612754,428308,57,VERBATIM,о,о
5612755,428308,58,VERBATIM,ш,ш
5612756,428308,59,VERBATIM,и,и
5612757,428308,60,VERBATIM,н,н
5612758,428308,61,VERBATIM,а,а
5612759,428308,62,VERBATIM,и,и
5612760,428308,63,VERBATIM,И,И
5612761,428308,64,VERBATIM,г,г
5612762,428308,65,VERBATIM,о,о
5612763,428308,66,VERBATIM,р,р
5612764,428308,67,VERBATIM,я,я
5612765,428308,68,VERBATIM,К,К
5612766,428308,69,VERBATIM,о,о
5612767,428308,70,VERBATIM,р,р
5612768,428308,71,VERBATIM,н,н
5612769,428308,72,VERBATIM,е,е
5612770,428308,73,VERBATIM,л,л
5612771,428308,74,VERBATIM,ю,ю
5612772,428308,75,VERBATIM,к,к
5612773,428308,76,VERBATIM,а,а
5612927,428321,3,VERBATIM,pp,p p
5613019,428329,1,VERBATIM,Ж,Ж
5613020,428329,2,VERBATIM,у,у
5613021,428329,3,VERBATIM,л,л
5613022,428329,4,VERBATIM,и,и
5613023,428329,5,VERBATIM,к,к
5613024,428329,6,VERBATIM,и,и
5613025,428329,7,VERBATIM,и,и
5613026,428329,8,VERBATIM,в,в
5613027,428329,9,VERBATIM,о,о
5613028,428329,10,VERBATIM,р,р
5613029,428329,11,VERBATIM,ы,ы
5613031,428329,13,VERBATIM,п,п
5613032,428329,14,VERBATIM,о,о
5613033,428329,15,VERBATIM,ш,ш
5613034,428329,16,VERBATIM,л,л
5613035,428329,17,VERBATIM,и,и
5613036,428329,18,VERBATIM,п,п
5613037,428329,19,VERBATIM,о,о
5613038,428329,20,VERBATIM,р,р
5613039,428329,21,VERBATIM,у,у
5613040,428329,22,VERBATIM,к,к
5613041,428329,23,VERBATIM,а,а
5613042,428329,24,VERBATIM,м,м
5613241,428344,10,VERBATIM,&,and
5613402,428357,3,VERBATIM,pp,p p
5613606,428374,2,VERBATIM,α,alpha
5613609,428374,5,VERBATIM,α,alpha
5613708,428381,5,VERBATIM,&,and
5614553,428445,9,VERBATIM,寒,寒
5614554,428445,10,VERBATIM,山,山
5614555,428445,11,VERBATIM,寺,寺
5614878,428468,3,VERBATIM,pp,p p
5615147,428487,10,VERBATIM,-,-
5615217,428492,10,VERBATIM,&,and
5615263,428497,3,VERBATIM,pp,p p
5615406,428508,4,VERBATIM,pp,p p
5615740,428534,2,VERBATIM,-,-
5615755,428535,5,VERBATIM,祭,祭
5615756,428535,6,VERBATIM,灶,灶
5615862,428543,1,VERBATIM,-,-
5616211,428572,3,VERBATIM,tr,t r
5616231,428574,9,VERBATIM,&,and
5616488,428591,4,VERBATIM,&,and
5616950,428624,7,VERBATIM,pp,p p
5617231,428647,3,VERBATIM,-,-
5617707,428680,7,VERBATIM,-,-
5617940,428698,13,VERBATIM,Fr,f r
5618005,428703,12,VERBATIM,-,-
5618622,428749,3,VERBATIM,-,-
5618629,428749,10,VERBATIM,-,-
5618975,428773,9,VERBATIM,PhD,p h d
5619035,428776,8,VERBATIM,pp,p p
5619186,428787,8,VERBATIM,α,alpha
5619188,428787,10,VERBATIM,α,alpha
5619257,428792,5,VERBATIM,md,m d
5619502,428809,20,VERBATIM,-,-
5620029,428846,16,VERBATIM,Ft,f t
5620596,428887,4,VERBATIM,-,-
5620835,428905,5,VERBATIM,-,-
5621252,428940,4,VERBATIM,&,and
5621460,428956,3,VERBATIM,pp,p p
5622231,429014,22,VERBATIM,pp,p p
5622364,429024,3,VERBATIM,Sc,s c
5622371,429024,10,VERBATIM,Lr,l r
5622587,429039,22,VERBATIM,&,and
5622590,429039,25,VERBATIM,pp,p p
5622892,429064,2,VERBATIM,-,-
5622930,429066,8,VERBATIM,-,-
5623021,429075,2,VERBATIM,RnB,r n b
5623114,429083,0,VERBATIM,PmbZ,p m b z
5623118,429083,4,VERBATIM,#,number
5623163,429086,8,VERBATIM,&,and
5623221,429090,15,VERBATIM,pp,p p
5623232,429091,9,VERBATIM,-,-
5623308,429097,20,VERBATIM,Lt,l t
5623366,429101,10,VERBATIM,&,and
5624765,429200,6,VERBATIM,-,-
5625173,429232,2,VERBATIM,&,and
5625238,429235,26,VERBATIM,&,and
5625779,429278,2,VERBATIM,&,and
5626335,429323,8,VERBATIM,&,and
5626388,429326,7,VERBATIM,-,-
5626465,429332,14,VERBATIM,-,-
5626514,429334,10,VERBATIM,나,나
5626515,429334,11,VERBATIM,좀,좀
5626516,429334,12,VERBATIM,봐,봐
5626517,429334,13,VERBATIM,줘,줘
5626874,429359,26,VERBATIM,pp,p p
5627529,429407,4,VERBATIM,&,and
5627886,429431,4,VERBATIM,-,-
5627995,429439,8,VERBATIM,pp,p p
5628046,429443,3,VERBATIM,pp,p p
5628243,429461,14,VERBATIM,-,-
5628828,429505,13,VERBATIM,&,and
5628906,429511,7,VERBATIM,-,-
5629533,429557,5,VERBATIM,&,and
5629805,429579,8,VERBATIM,&,and
5629991,429591,13,VERBATIM,pg,p g
5630227,429609,1,VERBATIM,&,and
5630603,429636,14,VERBATIM,&,and
5631087,429670,4,VERBATIM,内,内
5631088,429670,5,VERBATIM,匠,匠
5631089,429670,6,VERBATIM,頭,頭
5631526,429703,4,VERBATIM,蜑,蜑
5631527,429703,5,VERBATIM,家,家
5631528,429703,6,VERBATIM,人,人
5631530,429703,8,VERBATIM,疍,疍
5631531,429703,9,VERBATIM,家,家
5631532,429703,10,VERBATIM,人,人
5631534,429703,12,VERBATIM,水,水
5631535,429703,13,VERBATIM,上,上
5631536,429703,14,VERBATIM,人,人
5632269,429756,4,VERBATIM,-,-
5632293,429757,6,VERBATIM,-,-
5633150,429820,7,VERBATIM,ờ,ờ
5633155,429820,12,VERBATIM,ờ,ờ
5633276,429829,8,VERBATIM,-,-
5633541,429849,9,VERBATIM,tr,t r
5633542,429849,10,VERBATIM,ấ,ấ
5633885,429873,20,VERBATIM,Lt,l t
5635203,429965,7,VERBATIM,&,and
5635288,429972,3,VERBATIM,-,-
5635849,430006,8,VERBATIM,-,-
5636019,430021,6,VERBATIM,日,日
5636020,430021,7,VERBATIM,本,本
5636021,430021,8,VERBATIM,數,數
5636022,430021,9,VERBATIM,學,學
5636023,430021,10,VERBATIM,史,史
5636175,430033,4,VERBATIM,#,number
5636256,430040,20,VERBATIM,&,and
5636294,430042,16,VERBATIM,-,-
5637053,430101,12,VERBATIM,.0.08,dot o dot o e i g h t
5637880,430159,6,VERBATIM,pp,p p
5638039,430171,3,VERBATIM,&,and
5638192,430182,2,VERBATIM,#,number
5638199,430182,9,VERBATIM,-,-
5638683,430220,8,VERBATIM,&,and
5639220,430261,1,VERBATIM,&,and
5639415,430278,10,VERBATIM,&,and
5639846,430307,8,VERBATIM,-,-
5639864,430308,9,VERBATIM,&,and
5640167,430331,2,VERBATIM,年,年
5640169,430331,4,VERBATIM,月,月
5640171,430331,6,VERBATIM,日,日
5640172,430331,7,VERBATIM,の,の
5640174,430331,9,VERBATIM,シ,シ
5640175,430331,10,VERBATIM,ン,ン
5640176,430331,11,VERBATIM,グ,グ
5640177,430331,12,VERBATIM,ル,ル
5640178,430331,13,VERBATIM,デ,デ
5640179,430331,14,VERBATIM,イ,イ
5640180,430331,15,VERBATIM,リ,リ
5640181,430331,16,VERBATIM,ー,ー
5640182,430331,17,VERBATIM,ラ,ラ
5640183,430331,18,VERBATIM,ン,ン
5640184,430331,19,VERBATIM,キ,キ
5640185,430331,20,VERBATIM,ン,ン
5640186,430331,21,VERBATIM,グ,グ
5640292,430339,5,VERBATIM,&,and
5640925,430385,3,VERBATIM,-,-
5641205,430407,1,VERBATIM,&,and
5641441,430428,9,VERBATIM,-,-
5642351,430498,1,VERBATIM,&,and
5642377,430499,21,VERBATIM,-,-
5642610,430516,1,VERBATIM,&,and
5643746,430604,1,VERBATIM,-,-
5643769,430606,3,VERBATIM,&,and
5643813,430608,4,VERBATIM,-,-
5643990,430623,10,VERBATIM,WCl,w c l
5644390,430657,12,VERBATIM,&,and
5645000,430704,1,VERBATIM,&,and
5645962,430780,16,VERBATIM,pg,p g
5646078,430788,5,VERBATIM,pp,p p
5646206,430801,3,VERBATIM,pp,p p
5646322,430809,1,VERBATIM,О,О
5646323,430809,2,VERBATIM,в,в
5646324,430809,3,VERBATIM,н,н
5646325,430809,4,VERBATIM,е,е
5646326,430809,5,VERBATIM,с,с
5646327,430809,6,VERBATIM,е,е
5646328,430809,7,VERBATIM,н,н
5646329,430809,8,VERBATIM,и,и
5646330,430809,9,VERBATIM,и,и
5646331,430809,10,VERBATIM,и,и
5646332,430809,11,VERBATIM,з,з
5646333,430809,12,VERBATIM,м,м
5646334,430809,13,VERBATIM,е,е
5646335,430809,14,VERBATIM,н,н
5646336,430809,15,VERBATIM,е,е
5646337,430809,16,VERBATIM,н,н
5646338,430809,17,VERBATIM,и,и
5646339,430809,18,VERBATIM,й,й
5646340,430809,19,VERBATIM,в,в
5646341,430809,20,VERBATIM,о,о
5646342,430809,21,VERBATIM,т,т
5646343,430809,22,VERBATIM,д,д
5646344,430809,23,VERBATIM,е,е
5646345,430809,24,VERBATIM,л,л
5646346,430809,25,VERBATIM,ь,ь
5646347,430809,26,VERBATIM,н,н
5646348,430809,27,VERBATIM,ы,ы
5646349,430809,28,VERBATIM,е,е
5646350,430809,29,VERBATIM,З,З
5646351,430809,30,VERBATIM,а,а
5646352,430809,31,VERBATIM,к,к
5646353,430809,32,VERBATIM,о,о
5646354,430809,33,VERBATIM,н,н
